"","tSI.BW.CP","tSI.VK.CP","tSI.VFil.CP","tSI.QK.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.PA.CP","tSI.PG.CP","tSI.PK.CP","tSI.PL.CP","tSI.PSk.CP","tSI.PR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","tSI.fup.CP","Times","Year"
"28.01",0.0023255222829651,0.00227062118236747,0.0022460548844506,0.0023721409525775,0.00248386967140017,0.00321936759398689,0.879155354840927,0.000326899617124798,0.0018174912913296,0.00178698355075304,0.0149682377379577,0.0889956757081059,0.000721337401442357,0.000360110992185514,0.000352998248765357,0.000431963180930461,28.01,0.00319748858447489
"29.01",0.00232682755663856,0.00227092832083613,0.00225031707416985,0.00237438520799507,0.00251005636439463,0.00328798859446433,0.878681263064978,0.000329762511780363,0.00190899034137417,0.00178840083383436,0.0149714338319343,0.0889795675723986,0.000750979375873828,0.000361961329545712,0.000354454577898022,0.000439221870717654,29.01,0.00331164383561644
"30.01",0.0023281797960462,0.00227127750119274,0.00225464482072104,0.00237667431807871,0.00253725826027018,0.00335897899954616,0.87820286966463,0.000332690774889288,0.00200307698527697,0.00178987603188829,0.0149745901111879,0.0889628555229483,0.000781688654410195,0.000363866132086321,0.00035598166402151,0.000446733553257017,30.01,0.00342579908675799
"31.01",0.00232957907211055,0.0022716689048899,0.00225903839533446,0.00237900850934132,0.00256547531028419,0.00343234162152879,0.877720183156495,0.000335684474520881,0.00209975327757608,0.00179140943000982,0.0149777055974995,0.0889455413037133,0.000813466416998154,0.000365825397803432,0.000357579484590298,0.000454498286302241,31.01,0.00353995433789954
"32.01",0.002331025013725,0.00227210253617913,0.00226349797453151,0.00238138763799662,0.0025947071720718,0.00350807947149989,0.877233206497617,0.000338743688085774,0.00219902166750197,0.00179300094802262,0.014980781050871,0.0889276233038088,0.000846314092566414,0.000367839304467932,0.000359248291233039,0.00046251615029036,32.01,0.0036541095890411
"33.01",0.00233251764946116,0.00227257863975983,0.00226802361139249,0.0023838119187094,0.00262495371883338,0.00358619525327872,0.876741948640399,0.000341868480363572,0.00230088421670622,0.00179465082715677,0.0149838154134706,0.0889091030912622,0.000880232792032887,0.000369907834485872,0.000360988075819524,0.00047078723242735,33.01,0.00376826484018265
"34.01",0.00233405678762098,0.00227309712993211,0.00227261551783573,0.00238628122533928,0.00265621441893795,0.00366669175845606,0.87624641365081,0.000345058952324773,0.00240534281658868,0.0017963591345364,0.0149868094407623,0.0888899802218523,0.000915223874493187,0.000372031115302907,0.000362799075830611,0.000479311574593289,34.01,0.0038824200913242
"35.01",0.00233564236128325,0.00227365830200255,0.00227727375728526,0.00238879570660335,0.00268848918862152,0.00374957163585468,0.875746610056583,0.000348315112143327,0.00251239948138013,0.00179812583678678,0.0149897617869833,0.088870255916595,0.000951288425311558,0.000374209268421111,0.000364681278579648,0.000488089278995973,35.01,0.00399657534246575
"36.01",0.0023372741426823,0.00227426204406094,0.00228199864198808,0.00239135525638945,0.00272177747954008,0.00383483777357061,0.875242542330265,0.000351637095837498,0.00262205565657285,0.00179995122266894,0.014992673792095,0.0888499295133732,0.000988427756373045,0.000376442309603031,0.000366634923348896,0.000497120356564151,36.01,0.00411073059360731
"37.01",0.00233895205746899,0.00227490862982149,0.0022867902461277,0.00239396000651171,0.00275607912281095,0.00392249260875692,0.874734219660187,0.000355024891521905,0.00273431290330643,0.00180183516044901,0.0149955433634647,0.0888290021049638,0.00102664288783632,0.000378730301567654,0.000368660057293457,0.000506404895118373,37.01,0.00422488584474886
"38.01",0.00234067577768187,0.00227559799950197,0.00229164865270723,0.0023966099100952,0.00279139363851704,0.00401253883447408,0.874221646311195,0.000358478612308444,0.00284917288014903,0.00180377793099973,0.0149983724659211,0.088807474218024,0.00106593510032842,0.000381073381737274,0.000370756808815975,0.000515942915925982,38.01,0.00433904109589041
"39.01",0.00234244549188258,0.00227633034812229,0.00229657407711921,0.00239930513379807,0.00282772051740987,0.00410497897496174,0.873704832364529,0.000361998300323396,0.00296663660590342,0.0018057795787338,0.0150011594710111,0.0887853460993441,0.00110630530768021,0.000383471580821659,0.000372925277055436,0.000525734522579402,39.01,0.00445319634703196
"40.01",0.00234426071880758,0.0022771057526769,0.0023015664743685,0.00240204553776417,0.00286505937141974,0.00419981563827152,0.873183782793701,0.000365584008396835,0.00308670537479774,0.00180784006215096,0.0150039050431447,0.0887626185311869,0.00114775478510358,0.000385925020319666,0.000375165609836503,0.000535779705896111,40.01,0.00456735159817352
"41.01",0.00234612163459815,0.00227792433341683,0.00230662626350384,0.00240483120288837,0.00290340981573463,0.00429705114845171,0.872658506993332,0.000369235792955891,0.00320937999006716,0.00180995959830956,0.015006608313537,0.0887392917219465,0.00119028441761695,0.00038843369070245,0.000377477900111822,0.000546078484833989,41.01,0.00468150684931507
"42.01",0.00234802785467536,0.0022787860714474,0.00231175343776859,0.00240766210097627,0.0029427713267058,0.00439668802792876,0.872129010944307,0.000372953712059432,0.00333466140675627,0.0018121381999989,0.0150092697486357,0.0887153667916325,0.00123389533092502,0.000390997716405628,0.000379862264832909,0.00055663093870657,42.01,0.00479566210045662
"43.01",0.0023499793034671,0.00227969112028605,0.00231694814021364,0.00241053827614881,0.00298314340804651,0.00449872870699393,0.871595303745775,0.000376737803525695,0.0034625503093668,0.0018143759928579,0.015011888967335,0.0886908441428819,0.0012785884914567,0.000393617155143722,0.000382318823351002,0.000567437073386334,43.01,0.00490981735159817
"44.01",0.00235197583098834,0.00228063955483919,0.0023222105085267,0.00241345973810898,0.00302452552051753,0.00460317552158551,0.871057392968365,0.000380588120110881,0.00359304723515337,0.00181667303977644,0.0150144659195826,0.0886657245930641,0.00132436487391536,0.000396292069595416,0.000384847685157985,0.000578496913503979,44.01,0.00502397260273973
"45.01",0.00235401728437177,0.0022816314586487,0.00232754067193144,0.00241642649508489,0.00306691711068656,0.0047100307577066,0.870515286844922,0.000384504706092548,0.00372615259540749,0.00181902941553591,0.015017000470729,0.0886400089068218,0.00137122542526629,0.000399022525514403,0.000387448964023407,0.000589810477349295,45.01,0.00513812785388128
"46.01",0.00235610351013167,0.00228266691391494,0.00233293875839713,0.00241943855732221,0.00311031760750686,0.00481929669293801,0.869968993749901,0.000388487604065801,0.00386186665523132,0.00182144520228351,0.0150194925029171,0.0886136978992022,0.00141917106460676,0.000401808586837071,0.000390122771670942,0.00060137777834921,46.01,0.00525228310502283
"47.01",0.0023582343522083,0.00228374600069183,0.00233840489367907,0.00242249593148618,0.00315472641316248,0.00493097555207809,0.869418522221129,0.000392536854544523,0.00400018953653598,0.00182392047490283,0.0150219419173115,0.0885867924174989,0.00146820268586867,0.000404650315713018,0.000392869220357173,0.000613198825711914,47.01,0.00536643835616438
"48.01",0.00236040965344035,0.00228486879762766,0.00234393920043692,0.00242559861943512,0.00320014290392971,0.00504506951852424,0.868863880958274,0.000396652495412231,0.00414112121680654,0.00182645530841166,0.0150243486085902,0.0885592933555008,0.00151832115860746,0.000407547772336914,0.000395688423102492,0.000625273623884026,48.01,0.00548059360730594
"49.01",0.00236262925680057,0.00228603538321008,0.00234954179967939,0.00242874662301691,0.00324656643633638,0.00516158073454265,0.868305078830784,0.000400834562296004,0.00428466152505202,0.00182904977654579,0.0150267124800487,0.0885312016556556,0.0015695273239442,0.000410501015710518,0.000398580491325662,0.000637602172468443,49.01,0.00559474885844749
"50.01",0.00236489300320613,0.00228724583360982,0.00235521281037625,0.00243193994510627,0.00329399634853282,0.00528051130102876,0.867742124877181,0.000405083088625435,0.00443081014663156,0.0018317039520366,0.015029033443106,0.0885025182974595,0.0016218219956605,0.000413510103896519,0.000401545535436409,0.000650184466396464,50.01,0.00570890410958904
"51.01",0.00236720073150853,0.00228850022335576,0.00236095234887055,0.00243517858496736,0.00334243195227888,0.00540186327414507,0.867175028302012,0.000409398105621861,0.00457956662323462,0.0018344179064379,0.0150313114109135,0.0884732442972293,0.00167520596275899,0.000416575093454208,0.000404583666405967,0.000663020496216582,51.01,0.00582305936073059
"52.01",0.00236955227936573,0.00228979862627889,0.00236676052887383,0.00243846253749609,0.00339187253305979,0.00552563866718345,0.86660379847031,0.000413779642034529,0.00473093034933922,0.00183719170974781,0.0150335463000526,0.0884433807131271,0.00172967998906721,0.000419696038904105,0.00040769499561486,0.000676110247695849,52.01,0.00593721461187215
"53.01",0.00237194748338194,0.00229114111488844,0.00237263746222593,0.00244179179752788,0.00344231735763103,0.00565183945395622,0.866028444912705,0.00041822772420923,0.00488490057268114,0.00184002543037356,0.0150357380356849,0.0884129286470976,0.00178524481069369,0.000422872993235912,0.000410879633283989,0.000689453701551002,53.01,0.0060513698630137
"54.01",0.00237438617849028,0.00229252775956927,0.00237858325868512,0.00244516636027101,0.00349376567364432,0.0057804675665025,0.865448977328737,0.000422742376277285,0.00504147639654402,0.00184291913567121,0.0150378865496848,0.088381889240195,0.00184190113637808,0.000426106008451632,0.000414137688658323,0.000703050833799157,54.01,0.00616552511415525
"55.01",0.00237686819797136,0.00229395862926629,0.00238459802511339,0.00244858621725326,0.00354621670257165,0.00591152489159972,0.864865405580689,0.000427323620094033,0.00520065677850843,0.00184587289196569,0.0150399917758255,0.0883502636708818,0.00189964964986669,0.0004293951350685,0.000417469271476878,0.000716901615943266,55.01,0.0062796803652968
"56.01",0.00237939337397348,0.00229543379212926,0.00239068186569802,0.00245205135609639,0.00359966964058087,0.00604501327299456,0.864277739689464,0.00043197147503109,0.00536244052796349,0.00184888676404567,0.0150420536519603,0.088318053158989,0.00195849100938421,0.000432740421640254,0.000420874491728607,0.000731006014563707,56.01,0.00639383561643836
"57.01",0.00238196153755903,0.00229695331487914,0.00239683488260971,0.00245556176432518,0.00365412366524385,0.00618093451471649,0.863685989839187,0.000436685958005256,0.00552682630712418,0.00185196081519039,0.0150440721243628,0.0882852589667479,0.00201842584542051,0.000436141915166477,0.000424353458298343,0.000745363991102144,57.01,0.00650799086757991
"58.01",0.00238457251813107,0.00229851726216748,0.00240305717575788,0.00245911742936633,0.00370957793457043,0.0063192903786554,0.863090166379626,0.000441467083659774,0.00569381263315429,0.00185509510758981,0.0150460471456099,0.0882518823944755,0.00207945476123368,0.000439599661572099,0.000427906279257706,0.00075997550219653,58.01,0.00662214611872146
"59.01",0.0023872261435582,0.00230012569722069,0.00240934884206496,0.0024627183349988,0.00376603158074837,0.00646008258142927,0.862490279820125,0.000446314864348407,0.00586339787677212,0.00185828970234521,0.0150479786705305,0.08821792477966,0.00214157833504716,0.000443113705203824,0.000431533063116185,0.000774840499806295,59.01,0.00673630136986301
"60.01",0.00238992224060861,0.00230177868236754,0.00241570997576186,0.00246636446149413,0.00382348371163614,0.00660331279674506,0.861886340826591,0.000451229309886436,0.00603558026031714,0.00186154465897468,0.015049866658598,0.0881833875003331,0.00220479711926673,0.000446684088519622,0.000435233918511058,0.000789958930790657,60.01,0.00685045662100457
"61.01",0.00239266063500765,0.00230347627839869,0.00242214066895932,0.00247005578926836,0.00388193341714016,0.0067489826588498,0.861278360225588,0.000456210427614989,0.00621035785848987,0.00186486003557993,0.0150517110779127,0.0881482719760279,0.00226911163843793,0.000450310852347191,0.000439008952898945,0.00080533073672866,61.01,0.00696461187214612
"62.01",0.00239544115058885,0.00230521854404595,0.00242864101108966,0.00247379229710352,0.00394137976505378,0.00689709375736895,0.860666349006098,0.000461258222595151,0.00638772860160981,0.0018682358891714,0.0150535119001927,0.0881125796616605,0.00233452239070768,0.000453994036509298,0.000442858273542801,0.000820955854485383,62.01,0.00707876712328767
"63.01",0.00239826361028983,0.00230700553697698,0.00243521108874494,0.00247757396080261,0.00400182179924,0.00704764763927339,0.860050318310685,0.000466372697459905,0.0065676902709854,0.00187167227545995,0.0150552691024697,0.0880763120519482,0.00240102984877184,0.000457733678817895,0.000446781987695144,0.000836834215716165,63.01,0.00719292237442922
"64.01",0.00240112783558737,0.00230883731334892,0.00244185098598413,0.00248140075450221,0.00406325854284562,0.00720064580911086,0.859430279440495,0.000471553852309636,0.00675024050140731,0.00187516924869147,0.0150569826675584,0.0880394706796682,0.00246863445803831,0.000461529815624129,0.000450780202170331,0.000852965746930434,64.01,0.00730707762557078
"65.01",0.00240403364673651,0.0023107139277263,0.00244856078412938,0.0024852726505266,0.00412568899694195,0.00735608972857134,0.858806243852847,0.000476801684889616,0.00693537678109199,0.00187872686184378,0.0150586525830416,0.0880020571158515,0.00253733663787903,0.000465382481687504,0.000454853023480695,0.000869350369483191,65.01,0.00742123287671233
"66.01",0.00240698086269537,0.00231263543318967,0.00245534056183414,0.00248918961919544,0.00418911214099906,0.00751398081667896,0.858178223160125,0.000482116190450199,0.00712309645085525,0.00188234516661299,0.0150602788422413,0.0879640729690633,0.00260713678105546,0.000469291710180464,0.000459000557817868,0.000885987999510252,66.01,0.00753538812785388
"67.01",0.00240996930118142,0.00231460188132253,0.00246219039495115,0.00249315162890269,0.00425352693284791,0.00767432044961442,0.857546229129575,0.000487497361792477,0.00731339670490214,0.00188602421332567,0.0150618614437739,0.0879255198853685,0.00267803525393835,0.000473257532672378,0.000463222911065597,0.000902878547879671,67.01,0.00764954337899543
"68.01",0.00241299877865497,0.00231661332215305,0.00246911035659489,0.00249715864609024,0.00431893230874851,0.00783710996077058,0.856910273681745,0.000492945189254601,0.00750627459066864,0.00188976405101469,0.0150634003916108,0.0878863995479892,0.00275003239642406,0.000477279979115974,0.00046752018879761,0.000920021920151992,68.01,0.00776369863013699
"69.01",0.00241606911035286,0.00231866980419722,0.00247610051703446,0.00250121063526807,0.00438532718349081,0.00800235064071557,0.856270368890052,0.000498459660696904,0.00770172700897491,0.00189356472734916,0.0150648956950334,0.0878467136771152,0.00282312852196667,0.000481359077859533,0.000471892496277682,0.000937418016522651,69.01,0.00787785388127854
"70.01",0.00241918011029141,0.00232077137443258,0.0024831609437302,0.00250530755900462,0.00445271045043594,0.00817004373719172,0.855626526979689,0.000504040761500768,0.007899750714137,0.00189742628869261,0.0150663473687015,0.0878064640295342,0.00289732391757775,0.000485494855620794,0.000476339938462922,0.000955066731774057,70.01,0.00799200913242009
"71.01",0.00242233159125693,0.0023229180782907,0.00249029170126567,0.0025094493778939,0.00452108098162027,0.008340190455063,0.854978760326736,0.000509688474555103,0.0081003423141554,0.00190134878007882,0.0150677554325864,0.0877656523984166,0.0029726188438336,0.000489687337491263,0.000480862619988165,0.000972967955247261,71.01,0.00810616438356165
"72.01",0.00242552336483972,0.00232510995963158,0.0024974928513307,0.00251363605058261,0.00459043762780182,0.00851279195631327,0.854327081457146,0.000515402780262697,0.0083034982708992,0.00190533224520788,0.0150691199120509,0.0877242806129601,0.00304901353489173,0.000493936546927731,0.000485460645177604,0.000991121570748144,72.01,0.0082203196347032
"73.01",0.00242875524145707,0.00232734706076991,0.00250476445267487,0.00251786753375056,0.00466077921857442,0.00868784936004439,0.8536715030459,0.000521183656518365,0.00850921490028227,0.0019093767264512,0.015070440837765,0.0876823505380543,0.00312650819848828,0.000498242505737112,0.000490134118034624,0.00100952745651917,73.01,0.00833447488584475
"74.01",0.00243202703034322,0.00232962942244321,0.0025121065611218,0.00252214378212483,0.00473210456243105,0.00886536374243478,0.853012037915947,0.000527031078707085,0.00871748837251785,0.00191348226484231,0.0150717182457223,0.0876398640741526,0.00320510301594579,0.000502605234088826,0.00049488314226005,0.00102818548519328,74.01,0.0084486301369863
"75.01",0.00243533853957396,0.00233195708382585,0.00251951922949483,0.00252646474847471,0.00480441244682384,0.00904533613670824,0.852348699037322,0.000532945019699205,0.00892831471233591,0.0019176489000893,0.0150729521772103,0.0875968231567041,0.00328479814218454,0.000507024750494445,0.000499707821224837,0.00104709552372118,75.01,0.00856278538812785
"76.01",0.0024386895760683,0.00233433008250836,0.00252700250760629,0.00253083038359425,0.00487770163825163,0.00922776753321459,0.851681499525994,0.000538925449850392,0.00914168979929166,0.00192187667055648,0.0150741426788609,0.0875532297559965,0.00336559370574401,0.000511501071797871,0.000504608257986194,0.00106625743330666,76.01,0.00867694063926941
"77.01",0.00244207994561356,0.00233674845449721,0.00253455644220939,0.0025352406363145,0.00495197088236154,0.00941265887930365,0.851010452642826,0.000544972336974903,0.00935760936801582,0.00192616561327703,0.0150752898025435,0.087509085876762,0.00344748980877794,0.000516034213177696,0.000509584555268927,0.00108567106937207,77.01,0.00879109589041096
"78.01",0.00244550945284228,0.00233921223420734,0.00254218107700073,0.00253969545350179,0.00502721890402202,0.00960001107939465,0.850335571792763,0.000551085646371163,0.00957606900856152,0.00193051576394347,0.0150763936054932,0.0874643935578857,0.00353048652707308,0.00052062418813581,0.000514636815496949,0.00110533628146985,78.01,0.00890525114155251
"79.01",0.00244897790131771,0.00234172145443912,0.00254987645254985,0.00254419478005867,0.00510344440741057,0.00978982499481806,0.849656870523339,0.000557265340782487,0.00979706416665418,0.00193492715692902,0.0150774541500821,0.0874191548719348,0.00361458391009628,0.000525271008505235,0.000519765140727091,0.00112525291323866,79.01,0.00901940639269406
"80.01",0.00245248509346898,0.00234427614638766,0.00255764260633264,0.0025487385589215,0.00518064607610607,0.0099821014440608,0.848974362524267,0.00056351138043389,0.0100205901441767,0.00193939982524758,0.0150784715040828,0.0873733719251423,0.00369978198094205,0.000529974684423018,0.000524969632743444,0.00114542080232025,80.01,0.00913356164383562
"81.01",0.00245603083067507,0.00234687633963602,0.00256547957258775,0.00255332673105853,0.00525882257309165,0.0101768412023694,0.848288061625484,0.000569823722953799,0.0102466420993979,0.00194393380060685,0.0150794457403366,0.0873270468566719,0.00378608073643465,0.000534735224348593,0.000530250392948783,0.00116583978035127,81.01,0.00924771689497717
"82.01",0.00245961491317417,0.00234952206214736,0.00257338738245922,0.00255795923545166,0.00533797254101156,0.0103740450022372,0.847597981797014,0.00057620232347968,0.0104752150475506,0.00194852911336141,0.0150803769371554,0.0872801818385674,0.00387348014705449,0.000539552635026386,0.000535607522438641,0.00118650967279872,82.01,0.00936187214611872
"83.01",0.00246323714021663,0.00235221334025562,0.00258136606374695,0.00256263600914883,0.00541809460213609,0.0105737135328781,0.846904137146592,0.000582647134532888,0.0107063038609424,0.00195318579254222,0.0150812651777016,0.0872327790750627,0.00396198015703722,0.000544426921524632,0.000541041121955921,0.00120743029900225,83.01,0.00947602739726027
"84.01",0.00246689730995047,0.00235495019866387,0.00258941564111075,0.00256735698719963,0.00549918735838337,0.0107758474406543,0.846206541920518,0.000589158106103649,0.0109399032698378,0.0019579038658345,0.0150821105505779,0.0871848408024841,0.00405158068435199,0.000549358087177243,0.000546551291916275,0.001228601472016,84.01,0.00959018264840183
"85.01",0.00247059521951853,0.00235773266042625,0.00259753613583895,0.00257212210272302,0.00558124939165419,0.0109804473286574,0.84550521049976,0.000595735185601787,0.0111760078624461,0.00196268335958234,0.0150829131493926,0.0871363692889224,0.0041422816207209,0.000554346133632411,0.000552138132374247,0.00125002299858639,85.01,0.00970433789954338
"86.01",0.00247433066501146,0.00236056074695292,0.00260572756595054,0.00257693128684926,0.00566427926365154,0.0111875137570427,0.844800157401374,0.000602378317869023,0.0114146120857362,0.00196752429881719,0.0150836730729434,0.0870873668334738,0.00423408283167268,0.000559391060812642,0.000557801743062192,0.00127169467907038,86.01,0.00981849315068493
"87.01",0.00247810344154831,0.00236343447801188,0.00261398994609705,0.00258178446874546,0.0057482755161731,0.0113970472427891,0.844091397275874,0.000609087445166256,0.0116557102457777,0.00197242670722226,0.0150843904251124,0.087037835766377,0.00432698415652271,0.000564492866916821,0.000563542223341318,0.00129361630736062,87.01,0.00993264840182648
"88.01",0.00248191334321493,0.00236635387169739,0.00262232328755085,0.00258668157562987,0.00583323667109634,0.0116090482597698,0.843378944906445,0.000615862507179044,0.0118992965083188,0.00197739060716042,0.0150850653148687,0.0869877784482894,0.00442098540842073,0.000569651548423011,0.000569359672221781,0.0013157876708157,88.01,0.010046803652968
"89.01",0.00248576016313768,0.00236931894444359,0.00263072759818017,0.00259162253275678,0.00591916123050413,0.011823517238767,0.842662815207706,0.000622703441006389,0.012145364899308,0.00198241601965257,0.0150856978562189,0.0869371972699251,0.00451608637438359,0.000574867100074949,0.000575254188354157,0.00133820855018096,89.01,0.0101609589041096
"90.01",0.00248964369346092,0.00237232971100854,0.00263920288241894,0.0025966072634322,0.00600604767679926,0.0120404545674234,0.841943023224455,0.000629610181158391,0.0123939093054406,0.00198750296439205,0.0150862881681802,0.086886094651762,0.00461228681532466,0.000580139514888933,0.00058122587002889,0.00136087871950683,90.01,0.0102751141552511
"91.01",0.0024935637253741,0.00237538618447584,0.00264774914122994,0.00260163568899936,0.00609389447278328,0.0122598605901362,0.841219584130498,0.000636582659556129,0.012644923474771,0.00199265145975429,0.0150868363747651,0.0868344730436472,0.00470958646601538,0.000585468784141452,0.00058727481516565,0.00138379794608556,91.01,0.0103892694063927
"92.01",0.00249752004913613,0.00237848837623493,0.00265636637207096,0.00260670772885505,0.00618270006175909,0.0124817356081809,0.840492513227268,0.00064362080553384,0.0128984010173091,0.00199786152278589,0.015087342604943,0.0867823349242227,0.00480798503521385,0.000590854897363258,0.000593401121319448,0.00140696599036361,92.01,0.0105034246575342
"93.01",0.0025015124540622,0.0023816362959916,0.00266505456888138,0.00261182330046452,0.00627246286762049,0.0127060798796159,0.839761825942755,0.000650724545828174,0.0131543354055843,0.0020031331691974,0.0150878069926539,0.0867296828006951,0.00490748220560664,0.000596297842342697,0.000599604885656224,0.00143038260586317,93.01,0.0106175799086758
"94.01",0.00250554072856528,0.00238482995175309,0.00267381372202054,0.00261698231933163,0.00636318129497038,0.0129328936192797,0.839027537830045,0.000657893804565068,0.0134127199753511,0.0020084664133736,0.0150882296767066,0.0866765192083591,0.00500807763391191,0.000601797605118537,0.000605886204969863,0.00145404753910032,94.01,0.0107317351598174
"95.01",0.00250960466016166,0.00238806934982798,0.00268264381826497,0.00262218469903761,0.00645485372920889,0.0131621769987781,0.838289664566108,0.000665128503281975,0.0136735479262679,0.00201386126839005,0.0150886108007677,0.0866228467102479,0.00510977095083949,0.000607354169976082,0.000612245175665738,0.0014779605295113,95.01,0.0108458904109589
"96.01",0.00251370403546738,0.00239135449481136,0.00269154484076755,0.00262743035121917,0.00654747853664723,0.0133939301464525,0.837548221950549,0.000672428560909011,0.0139368123225173,0.00201931774600042,0.015088950513346,0.0865686678966099,0.00521256176115996,0.000612967519448349,0.000618681893758288,0.00150212130934968,96.01,0.0109600456621005
"97.01",0.0025178386402275,0.00239468538957242,0.00270051676903265,0.00263271918558063,0.00664105406460644,0.0136281531473249,0.836803225904402,0.000679793893771685,0.0142025060935357,0.00202483585664155,0.0150892489677098,0.0865139853845231,0.00531644964372813,0.000618637634302699,0.000625196454852861,0.00152652960362314,97.01,0.011074200913242
"98.01",0.00252200825932969,0.00239806203525359,0.0027095595788833,0.00263805110990538,0.00673557864154657,0.0138648460431467,0.836054692468359,0.000687224415591769,0.0144706220346983,0.00203041560941246,0.0150895063219087,0.0864588018175631,0.00542143415154264,0.000624364493554252,0.000631788954163048,0.00155118512999224,98.01,0.0111883561643836
"99.01",0.00252621267683366,0.00240148443128763,0.00271867324241235,0.00264342603006942,0.00683105057711297,0.0141040088322919,0.835302637801952,0.000694720037482788,0.0147411528080448,0.0020360570121059,0.0150897227386857,0.0864031198652983,0.0055275148117061,0.00063014807444377,0.000638459486495013,0.00157608759870043,99.01,0.0113025114155251
"100.01",0.00253045167593375,0.00240495257535875,0.00272785772796791,0.00264884385000812,0.00692746816230036,0.014345641469762,0.834547078181801,0.000702280667948796,0.0150140909431594,0.00204176007121095,0.0150898983855166,0.0863469422226846,0.00563469112556623,0.000635988352443473,0.000645208146230902,0.0016012367124463,100.01,0.0114166666666667
"101.01",0.00253472503905565,0.00240846646344137,0.00273711300014392,0.00265430447179298,0.00702482966955253,0.0145897438671595,0.833788030000705,0.000709906212888201,0.0152894288377847,0.00204752479191104,0.0150900334343944,0.0862902716099826,0.00574296256862539,0.000641885301254041,0.000652035027328402,0.0016266321663865,101.01,0.0115308219178082
"102.01",0.00253903254776786,0.00241202608970115,0.00274643901969469,0.00265980779553121,0.00712313335284864,0.0148363158927324,0.833025509765553,0.000717596575580726,0.0155671587588047,0.00205335117806207,0.015090128062033,0.0862331107720433,0.00585232859076341,0.000647838892825869,0.000658940223336635,0.00165227364791576,102.01,0.0116449771689498
"103.01",0.00254337398291531,0.00241563144661527,0.00275583574358298,0.0026653537195074,0.00722237744780756,0.0150853573711965,0.832259534096971,0.000725351656705731,0.0158472728428291,0.00205923923222571,0.015090182449648,0.0861754624780111,0.00596278861593897,0.00065384909728734,0.000665923827351311,0.00167816083670926,103.01,0.0117591324200913
"104.01",0.00254774912449429,0.00241928252487034,0.00276530312487313,0.00267094214005306,0.00732256017188844,0.0153368680837418,0.831490119726968,0.000733171354323892,0.0161297630972091,0.00206518895566064,0.0150901967830144,0.0861173295208221,0.00607434204271446,0.00065991588304799,0.0006729859320459,0.00170429340453868,104.01,0.0118732876712329
"105.01",0.00255215775182114,0.0024229793133858,0.00277484111274118,0.00267657295164927,0.00742367972431988,0.0155908477680684,0.830717283498106,0.000741055563897364,0.0164146214007258,0.00207120034833244,0.0150901712522472,0.0860587147167492,0.00618698824375514,0.000666039216685177,0.00068012662963719,0.0017306710152005,105.01,0.0119874429223744
"106.01",0.00255659964341601,0.00242672179932388,0.00278444965243299,0.00268224604691114,0.00752573428640457,0.0158472961183086,0.829941042361756,0.000749004178263846,0.0167018395046968,0.00207727340889323,0.0150901060519875,0.0859996209049961,0.00630072656630911,0.000672219063027146,0.000687346011889667,0.00175729332445607,106.01,0.012101598173516
"107.01",0.00256107457709411,0.00243050996805676,0.00279412868523248,0.00268796131656934,0.00762872202152833,0.0161062127849851,0.829161413376994,0.000757017087653367,0.0169914090335458,0.00208340813472008,0.0150900013811937,0.0859400509472013,0.00641555633199653,0.000678455385105381,0.000694644170103431,0.00178415997989867,107.01,0.0122157534246575
"108.01",0.0025655823299608,0.00243434380318794,0.00280387814844454,0.00269371864951407,0.00773264107532616,0.0163675973749191,0.828378413708939,0.0007650941796983,0.017283321485963,0.00208960452189293,0.0150898574432326,0.085880007727027,0.00653147683697439,0.000684748144170899,0.000702021195115066,0.00181127062088837,108.01,0.0123299086757991
"109.01",0.00257012267841255,0.00243822328651575,0.00281369797535338,0.00269951793277592,0.00783748957576931,0.0166314494512475,0.827592060627356,0.000773235339412714,0.0175775682357391,0.00209586256519056,0.0150896744456822,0.085819494149738,0.00664848735190062,0.000691097299689414,0.000709477177287043,0.00183862487843063,109.01,0.0124440639269406
"110.01",0.00257469539816599,0.00244214839805108,0.00282358809518737,0.0027053590515266,0.00794326563325649,0.0168977685333857,0.826802371505314,0.000781440449208581,0.0178741405326794,0.00210218225812007,0.0150894526003652,0.0857585131416352,0.0067665871219831,0.000697502809339068,0.000717012206498913,0.00186622237510925,110.01,0.0125582191780822
"111.01",0.00257930026425965,0.00244611911602253,0.00283354843308841,0.00271124188910754,0.00804996734078118,0.0171665540969081,0.826009363817519,0.000789709388899396,0.0181730295035509,0.00210856359290232,0.0150891921233211,0.0856970676496715,0.0068857753670581,0.000703964629005305,0.00072462637214632,0.00189406272496533,111.01,0.0126723744292237
"112.01",0.00258393705109055,0.00245013541683163,0.00284357891011724,0.00271716632706656,0.00815759277403243,0.0174378055735131,0.825213055139051,0.000798042035678837,0.0184742261530483,0.00211500656048726,0.0150888932346939,0.0856351606409768,0.00700605128159999,0.000710482712786464,0.000732319763117872,0.00192214553340688,112.01,0.0127865296803653
"113.01",0.00258860553239935,0.00245419727506788,0.00285367944318382,0.00272313224510505,0.00826613999150767,0.0177115223510041,0.824413463143849,0.00080643826414728,0.0187777213648288,0.0021215111505515,0.0150885561587004,0.0855727951024117,0.00712741403480817,0.000717057012989564,0.000740092467803732,0.00195047039712104,113.01,0.0129006849315068
