"TIME","age","BDW_F","TotalVolume_F","Hct_F","CardOut_F","TotalBloodFlow_F","QUr_F","GFR_F","PTC_kidneyTissue_F","SA_hands_F","V_skin_F","Q_skin_F","SA_skin_F","V_skinBarrier_F","V_skinPlasma_F","V_skinTissue_F","V_kidney_F","Q_kidney_F","V_kidneyPlasma_F","V_kidneyTissue_F","V_filtrate_F","V_gut_F","Q_gut_F","V_liver_F","Q_liver_F","Q_hepatic_F","V_plasma_F","Q_adipose_F","V_adipose_F","V_rest_F","Q_rest_F","AbsPFOA","fBAc_dust","fBAc_cosm","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_F","CL_PltPT_F","CL_FiltPT_F","CLbiliary_F","CLfecal_F"
27,0.073972602739726,4.19450142969612,3.88919534136751,0.402730882646163,560.12064140861,560.12064140861,0.0922790314533146,18.068400787757,0.00206032816850823,117.683752395422,0.189681479916345,22.5066754834856,2353.67504790845,0.0097795198240596,0.0151745183933076,0.174506961523037,0.0296109251007219,100.380004376428,0.0106599330362599,0.018950992064462,0.0014805462550361,0.0549239716219086,50.4708841923045,0.158837104788299,39.4842974960242,89.9551816883287,0.188095254930008,36.9169876953495,1.67570490389851,1.59234170111172,310.361792165018,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0107892464196123,60.5668189824297,487.116300024932,0.00302391323624709,5.20746097471706e-05
28,0.0767123287671233,4.20532004011881,3.9000084620727,0.400520131610991,563.826411745111,563.826411745111,0.0925170408826138,18.178807447076,0.00206520663800582,117.8858192036,0.190111330439626,22.6419059887513,2357.716384072,0.00979631157581918,0.0152089064351701,0.174902424004456,0.029681038200716,100.993374705978,0.0106851737522578,0.0189958644484582,0.0014840519100358,0.0550802521289394,50.8034798290349,0.159226309749492,39.7288363767441,90.532316205779,0.189089857224433,37.1411089275829,1.67960666040183,1.59721301392766,312.51770591702,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.010807771904586,60.710229815465,488.269699783171,0.00302469227116637,5.20747438871532e-05
29,0.0794520547945206,4.21613669516522,3.91080831190661,0.398355526394408,567.500258376172,567.500258376172,0.0927550072936348,18.2881334037911,0.00207008217051103,118.087675985553,0.19054081240073,22.7757618589771,2361.75351971106,0.00981308587439946,0.0152432649920584,0.175297547408672,0.0297511090904144,101.600741132173,0.0107103992725492,0.0190407098178652,0.00148755545452072,0.0552365775374306,51.1333471102048,0.159615342203178,39.9710509745829,91.1043980847877,0.190071019992786,37.3631083764521,1.68351039539268,1.60208305528939,314.656248923782,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0108262781343555,60.8535543106594,489.422405158408,0.00302546936412153,5.20748776586828e-05
30,0.0821917808219178,4.22695139525923,3.92159511552077,0.396236103777791,571.142710977013,571.142710977013,0.0929929306957031,18.3963978817405,0.00207495476871338,118.289323436606,0.190969926092558,22.9082674287832,2365.78646873213,0.00982984277758198,0.0152775940874046,0.175692332005153,0.0298211378084705,102.202210454114,0.0107356096110494,0.0190855281974211,0.00149105689042352,0.0553929477964054,51.4605354794708,0.160004202244449,40.210982690338,91.6715181698088,0.191038968173207,37.5830265830097,1.68741610682076,1.60695182658492,316.777688341297,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.010844765172668,60.9967925470755,490.574416786513,0.00302624452488615,5.20750110637137e-05
31,0.0849315068493151,4.23776414082482,3.93236909358593,0.394160920648128,574.754290835584,574.754290835584,0.093230811098146,18.5036197698209,0.00207982443529995,118.49076224786,0.19139867180788,23.0394466063612,2369.81524495719,0.00984658234279713,0.0153118937446304,0.17608677806325,0.0298911243935031,102.797887610116,0.0107608047816611,0.019130319611842,0.00149455621967515,0.0555493628549075,51.7850935455207,0.160392889968351,40.4486722071484,92.2337657526691,0.19199392272203,37.8009033518711,1.69132379264359,1.61181932919567,318.882287514567,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0108632330828838,61.1399446037049,491.725735302786,0.00302701776315892,5.20751441041846e-05
32,0.0876712328767123,4.24857493228598,3.94313046285855,0.392129053578357,578.335510971304,578.335510971304,0.0934686485102915,18.6098176276121,0.0020846911729554,118.691993106222,0.191827049839328,23.1693228806787,2373.83986212444,0.00986330462712705,0.0153461639871462,0.176480885852182,0.029961068884096,103.387875708956,0.0107859847982746,0.0191750840858214,0.0014980534442048,0.0557058226619991,52.1070690955905,0.160781405469881,40.6841595024695,92.79122859806,0.192936100680451,38.0167777644961,1.69523345082643,1.61668556449637,320.970306019113,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0108816819279784,61.2830105594678,492.876361341954,0.00302778908856441,5.20752767820189e-05
33,0.0904109589041096,4.2593837700668,3.95387943624664,0.390139598416443,581.886876252486,581.886876252486,0.0937064429414696,18.7150096909125,0.00208955498436198,118.893016694451,0.192255060479403,23.2979193285681,2377.86033388902,0.00988000968730889,0.0153804048383522,0.176874655641051,0.0300309713187982,103.972276060625,0.0108111496747674,0.0192198216440308,0.00150154856593991,0.0558623271667633,52.4265091087744,0.161169748843989,40.9174838598583,93.3439929686327,0.193865715240189,38.2306881922311,1.69914507934221,1.62155053385529,323.041999702429,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0109001117705473,61.4259904932131,494.026295538169,0.00302855851065378,5.2075409099125e-05
34,0.0931506849315069,4.27019065459135,3.96461622287425,0.388191669883053,585.408883512488,585.408883512488,0.0939441944010097,18.819213877184,0.00209441587219949,119.093833691186,0.192682704020469,23.425258621701,2381.87667382372,0.00989669757973754,0.0154146163216375,0.177268087698831,0.0301008317361237,104.551188206578,0.0108362994250045,0.0192645323111192,0.00150504158680619,0.0560188763183017,52.7434597691307,0.161557920185575,41.1486838805705,93.8921436497012,0.194782975808141,38.4426723091143,1.7030586761715,1.62641423863414,325.097620725394,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0109185226728079,61.5688844837182,495.175538525007,0.00302932603890562,5.2075541057396e-05
35,0.0958904109589041,4.28099558628379,3.97534102814524,0.386284401177612,588.902021664592,588.902021664592,0.0941819028982434,18.9224477909125,0.00209927383914531,119.294444770985,0.193109980754758,23.5513630334504,2385.88889541969,0.00991336836046881,0.0154487984603806,0.177661182294377,0.0301706501745518,105.124709949514,0.0108614340628386,0.0193092161117132,0.00150853250872759,0.0561754700657358,53.0579664785877,0.161945919589491,41.3777974949744,94.4357639735621,0.195688088070054,38.6527671044521,1.70697423930244,1.63127668018821,327.137417603613,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0109369146966039,61.7116926096895,496.324090935475,0.00303009168272659,5.20756726587104e-05
36,0.0986301369863014,4.29179856556831,3.9860540538059,0.384416943592592,592.366771815574,592.366771815574,0.0944195684425028,19.024728728879,0.00210412888787441,119.49485060436,0.193536890974365,23.6762544456418,2389.8970120872,0.00993002208522232,0.0154829512779492,0.178053939696416,0.0302404266725268,105.692937382661,0.0108865536021096,0.0193538730704172,0.00151202133362634,0.0563321083582066,53.3700738696495,0.162333747150541,41.6048619737821,94.9749358434316,0.196581254053222,38.8610088951657,1.71089176673073,1.63613785986631,329.161635248674,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0109552879034077,61.8544149497618,497.471953402002,0.00303085545145225,5.20758039049318e-05
37,0.101369863013699,4.30259959286917,3.99675549800679,0.382588466135852,595.803607378024,595.803607378024,0.0946571910431217,19.1260736853494,0.00210898102105936,119.695051857814,0.193963434971255,23.7999543551957,2393.90103715629,0.00994665880938437,0.0155170747977004,0.178446360173555,0.0303101612684587,106.255964918608,0.0109116580566451,0.0193985032118136,0.00151550806342293,0.0564887911448751,53.6798258179081,0.162721402963484,41.8299139391023,95.5097397570104,0.197462672188217,39.0674333379172,1.71481125645955,1.64099777901095,331.170515009293,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0109736423543244,61.9970515824997,498.619126556456,0.0030316173543477,5.20759347979094e-05
38,0.104109589041096,4.31339866861067,4.00744555536336,0.38079815516085,599.21299418138,599.21299418138,0.0948947707094347,19.226499357179,0.00211383024137026,119.895049193873,0.194389613037255,23.922483880662,2397.90098387746,0.00996327858801086,0.0155511690429804,0.178838443994275,0.0303798540007223,106.813885317661,0.01093674744026,0.0194431065604623,0.00151899270003612,0.0566455183749214,53.9872654543616,0.163108887123025,42.0529893753162,96.0402548296778,0.198332537369669,39.2720754410154,1.71873270649952,1.64585643895825,333.164294712364,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0109919781100943,62.1396025863958,499.765611030122,0.00303237740060834,5.20760653394779e-05
39,0.106849315068493,4.32419579321713,4.0181244170159,0.379045214004593,602.595390581689,602.595390581689,0.0951323074507768,19.3260221488346,0.00211867655147483,120.09484327112,0.194815425464061,24.043863768649,2401.8968654224,0.00997988147583006,0.0155852340371249,0.179230191426936,0.0304495049076578,107.366789715748,0.0109618217667568,0.019487683140901,0.00152247524538289,0.0568022899975452,54.292435177543,0.163496199723827,42.2741236397807,96.5665588173237,0.199191041016106,39.4749695761073,1.72265611486862,1.65071384103808,335.143208703861,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0110102952310963,62.282068039872,500.911407453719,0.00303313559936056,5.20761955314577e-05
40,0.10958904109589,4.33499096711297,4.02879227068843,0.377328862633124,605.951247570109,605.951247570109,0.0953698012764853,19.4246581773375,0.00212351995403839,120.29443474423,0.195240872543232,24.1641144001481,2405.8886948846,0.00999646752724553,0.0156192698034586,0.179621602739773,0.030519114027571,107.914767651875,0.0109868810499256,0.0195322329776454,0.00152595570137855,0.0569591059619659,54.5953766654615,0.1638833408605,42.4933514733593,97.0887281388208,0.200038371128875,39.6761494896594,1.72658147959224,1.65556998657405,337.107487889606,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.011028593777351,62.4244480212798,502.056516457398,0.00303389195966246,5.20763253756554e-05
41,0.112328767123288,4.34578419072259,4.03944930074664,0.375648337294421,609.281008880148,609.281008880148,0.095607252195897,19.5224232771243,0.00212836045172382,120.493824264004,0.195665954566195,24.2832557967557,2409.87648528008,0.0100130367963387,0.0156532763652956,0.180012678200899,0.0305886813987327,108.457907095135,0.0110119253035438,0.0195767560951889,0.00152943406993664,0.0571159662174223,54.89613088736,0.164270310627609,42.7107070107856,97.6068378981456,0.200874712350133,39.8756483142307,1.73050879870298,1.66042487688357,339.057359775881,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0110468738085239,62.5667426088991,503.200938670736,0.00303464649050446,5.20764548738633e-05
42,0.115068493150685,4.35657546447052,4.05009568825509,0.37400289017854,612.585111093642,612.585111093642,0.0958446602183514,19.6193330048318,0.00213319804719163,120.693012477401,0.196090671824245,24.4013076267942,2413.86024954802,0.010029589336872,0.0156872537459396,0.180403418078305,0.0306582070593796,108.996294471288,0.0110369545413767,0.0196212525180029,0.00153291035296898,0.0572728707131731,55.1947381152898,0.164657109119671,42.9262237908596,98.1209619061494,0.201700246019956,40.0734985795444,1.73443807024078,1.66527851327789,340.993048509866,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0110651353839281,62.7089518809401,504.344674722748,0.00303539920081008,5.207658402786e-05
43,0.117808219178082,4.36736478878129,4.0607316110333,0.372391789084848,615.863983745493,615.863983745493,0.0960820253531884,19.7154026440034,0.00213803274309989,120.892000027571,0.196515024608539,24.5182892113336,2417.84000055141,0.0100461252022911,0.0157212019686831,0.180793822639856,0.0307276910477133,109.530014688908,0.0110619687771768,0.0196657222705365,0.00153638455238567,0.0574298193984961,55.4912379355061,0.165043736431153,43.1399347664817,98.6311727019878,0.202515150232533,40.2697322233584,1.73836929225272,1.67013089706215,342.914774919905,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0110833785625277,62.8510759155412,505.487725241871,0.00303615009943653,5.20767128394106e-05
44,0.120547945205479,4.37815216407949,4.07135724371113,0.370814317096206,619.118049427152,619.118049427152,0.0963193476097488,19.8106472097187,0.00214286454210429,121.090787553886,0.196939013210102,24.6342195301146,2421.81575107772,0.0100626444457279,0.0157551210568082,0.181183892153294,0.0307971334019012,110.059151165104,0.0110869680246844,0.0197101653772168,0.00153985667009506,0.0575868122226892,55.7856692596877,0.165430192656478,43.3518723145247,99.1375415742124,0.203319599891502,40.4643806021409,1.74230246279307,1.67498202953539,344.82275655558,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0111016034029403,62.9931147907707,506.63009085598,0.00303689919517542,5.20768413102664e-05
45,0.123287671232877,4.38893759078974,4.08197275778322,0.369269772259948,622.347723888869,622.347723888869,0.0965566269973743,19.9050814531489,0.00214769344685809,121.289375691976,0.197362637919827,24.7491172273753,2425.78751383951,0.0100791471200032,0.0157890110335862,0.181573626886241,0.030866534160076,110.583785850827,0.0111119522976274,0.0197545818624486,0.0015433267080038,0.0577438491350691,56.0780703359811,0.165816477890015,43.5620682455473,99.6401385815284,0.204113766764401,40.6574745015537,1.74623757992318,1.67983191199065,346.717207727585,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0111198099634404,63.1350685846262,507.77177219238,0.00303764649675339,5.20769694421654e-05
46,0.126027397260274,4.39972106933676,4.09257832166262,0.367757467275525,625.553416140713,625.553416140713,0.0967938635254087,19.998719866039,0.0021525194600122,121.487765073754,0.197785899028472,24.8630006175839,2429.75530147509,0.010095633277629,0.0158228719222778,0.181963027106194,0.0309358933603363,111.103999255772,0.0111369216097211,0.0197989717506152,0.00154679466801682,0.0579009300849729,56.3684787598749,0.166202592226093,43.7705538133521,100.139032573227,0.204897819536278,40.8490441467473,1.7501746417115,1.68468054571497,348.598339547383,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0111379983019618,63.2769373750352,508.912769877814,0.00303839201283273,5.20770972368324e-05
47,0.128767123287671,4.41050260014526,4.10317410073348,0.366276729188665,628.735528552356,628.735528552356,0.0970310572031957,20.0915766851164,0.00215734258421509,121.685956327456,0.19820879682666,24.9758876910756,2433.71912654911,0.0101121029708116,0.0158567037461328,0.182352093080527,0.0310052110407458,111.619870472869,0.0111618759746685,0.0198433350660773,0.00155026055203729,0.0580580550217567,56.6569314849023,0.166588535758986,43.9773597243883,100.634291209291,0.205671923862441,41.0391192124686,1.75411364623348,1.68952793198941,350.466359966652,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0111561684761012,63.4187212398541,510.053084538451,0.00303913575201209,5.20772246959791e-05
48,0.131506849315068,4.42128218364007,4.11376025740302,0.364826899091917,631.894456951654,631.894456951654,0.0972682080400815,20.1836658964279,0.00216216282211287,121.883950077662,0.198631331604884,25.0877961195999,2437.67900155325,0.0101285562514537,0.0158905065283907,0.182740825076493,0.0310744872393341,112.131477202377,0.0111868154061603,0.0198876718331738,0.00155372436196671,0.0582152238947965,56.9434648331797,0.166974308582925,44.1825161470043,101.125980980184,0.206436242420388,41.2277288329902,1.75805459157156,1.69437407208913,352.321473816503,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0111743205431201,63.5604202568695,511.1927167999,0.00303987772282701,5.20773518213042e-05
49,0.134246575342466,4.43205982024601,4.12433695115262,0.363407331831448,635.030590721999,635.030590721999,0.0975053160454122,20.2750012396064,0.00216698017634923,122.081746945336,0.199053503653499,25.1987432617749,2441.63493890673,0.0101449931711575,0.0159242802922799,0.183129223361219,0.0311437219940964,112.638895775591,0.0112117399178747,0.0199319820762217,0.00155718609970482,0.0583724366534875,57.2281145057786,0.167359910792092,44.3860527205493,101.614167226328,0.207190934960904,41.4149016118574,1.76199747581509,1.69921896728345,354.163882846448,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0111924545599484,63.7020345037975,512.331667287203,0.00304061793375065,5.20774786144934e-05
50,0.136986301369863,4.44283551038797,4.13490433858808,0.362017395719958,638.144312898485,638.144312898485,0.0977423812285353,20.3655962120681,0.00217179464956548,122.27934754785,0.199475313262731,25.3087461684541,2445.586950957,0.0101614137812263,0.0159580250610185,0.183517288201713,0.0312129153429934,113.142201178156,0.0112366495234776,0.0199762658195158,0.00156064576714967,0.0585296932472446,57.5109155929375,0.16774534248062,44.5879985643297,102.098914157267,0.207936158358355,41.6006656314626,1.76594229706032,1.70406261883582,355.993785763145,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0112105705831869,63.8435640582838,513.469936624834,0.00304135639319428,5.20776050772198e-05
51,0.13972602739726,4.45360925449091,4.14546257348915,0.360656472255588,641.236000262865,641.236000262865,0.0979794035988,20.4554640731423,0.00217660624440056,122.476752499015,0.199896760722669,25.4178215880041,2449.5350499803,0.0101778181326682,0.0159917408578135,0.183905019864855,0.0312820673239517,113.641467073013,0.0112615442366226,0.0200205230873291,0.00156410336619759,0.0586869936255026,57.791902584113,0.168130603742596,44.7883822864197,102.580284870533,0.208672066660179,41.7850484624466,1.76988905341034,1.70890502800391,357.811378268869,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0112286686691097,63.9850089979043,514.607525436707,0.00304209310950802,5.20777312111439e-05
52,0.142465753424658,4.4643810529798,4.15601180685816,0.359323955846694,644.30602343732,644.30602343732,0.0982163831655556,20.5446178481317,0.002181414963491,122.673962409113,0.200317846323271,25.5259859714956,2453.47924818226,0.0101942062761973,0.0160254277058617,0.184292418617409,0.0313511779748635,114.136765822954,0.0112864240709509,0.0200647539039126,0.00156755889874318,0.0588443377377152,58.0711093778731,0.168515694672059,44.9872319923283,103.058341370201,0.209398811135582,41.9680771729298,1.77383774297504,1.71374619603963,359.616853099739,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0112467488736675,64.1263694001645,515.744434346171,0.00304282809098131,5.20778570179137e-05
53,0.145205479452055,4.47515090627974,4.16655218696806,0.358019253542372,647.354746977056,647.354746977056,0.0984533199381543,20.633070332309,0.00218622080947098,122.870977884925,0.200738570354361,25.63325547781,2457.4195576985,0.0102105782622373,0.0160590856283489,0.184679484726012,0.031420247333587,114.628168512828,0.0113112890400913,0.0201089582934957,0.00157101236667935,0.0590017255333564,58.3485692916379,0.168900615363001,45.1845752935284,103.533144585166,0.210116540323469,42.1497783375799,1.77778836387109,1.7185861241892,361.410400063672,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0112648112524899,64.2676453425002,516.880663976013,0.00304356134584359,5.20779824991648e-05
54,0.147945205479452,4.48591881481578,4.1770838594094,0.356741784768597,650.38252946172,650.38252946172,0.0986902139259472,20.7208340948457,0.00219102378497226,123.067799529758,0.201158933105629,25.7396459786615,2461.35599059515,0.0102269341409229,0.0160927146484503,0.185066218457179,0.0314892754379457,115.115744971365,0.0113361391576605,0.0201531362802852,0.00157446377189728,0.0591591569619189,58.6243150712642,0.169285365909365,45.3804393158448,104.004754387109,0.210825400079596,42.3301780465136,1.78174091422181,1.72342481369314,363.192206078071,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0112828558608882,64.4088369022766,518.016214948452,0.00304429288226486,5.20781076565207e-05
55,0.150684931506849,4.49668477901309,4.18760696713687,0.355490981069881,653.389723585658,653.389723585658,0.098927065138288,20.807921482679,0.00219582389262424,123.264427943476,0.201578934866632,25.8451730635362,2465.28855886952,0.0102432739621029,0.0161263147893306,0.185452620077301,0.0315582623257293,115.599563792661,0.0113609744372625,0.0201972878884668,0.00157791311628647,0.0593166319729156,58.898378900483,0.169669946405048,45.5748507077079,104.473229608191,0.211525533622967,42.5093019140413,1.78569539215725,1.72826226578633,364.962455207229,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0113008827538579,64.5499441567896,519.151087885149,0.00304502270835622,5.20782324915926e-05
56,0.153424657534247,4.50744879929688,4.19812165051492,0.354266285856315,656.376676247009,656.376676247009,0.0991638735845314,20.8943446243131,0.00220062113505397,123.46086372253,0.201998575926796,25.9498520445506,2469.2172744506,0.0102595977753422,0.0161598860741437,0.185838689852652,0.0316272080346934,116.079692357295,0.0113857948924896,0.0202414131422038,0.00158136040173467,0.0594741505158789,59.1707924101855,0.170054356943898,45.7678356482723,104.938628058458,0.212217081581495,42.687175087252,1.78965179581406,1.7330984816981,366.721328699454,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0113188919860815,64.6909671832651,520.285283407206,0.0030457508321705,5.207835700598e-05
57,0.156164383561644,4.51821087609241,4.20862804736259,0.353067154155897,659.343728635667,659.343728635667,0.099400639274033,20.9801154335609,0.00220541551488608,123.657107459981,0.202417856575411,26.0536979612294,2473.14214919962,0.0102759056299244,0.0161934285260329,0.186224428049378,0.0316961126025593,116.556196853116,0.0114106005369213,0.020285512065638,0.00158480563012797,0.0596317125403604,59.4415866875659,0.170438597619717,45.9594198554035,105.401006542969,0.212900182036909,42.8638222544461,1.79361012333549,1.73793346265214,368.469005023906,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0113368836119311,64.8319060588592,521.418802135158,0.00304647726170278,5.20784812012702e-05
58,0.158904109589041,4.52897100982501,4.21912629299784,0.351893052372024,662.291216320093,662.291216320093,0.0996373622161502,21.0652456132211,0.00221020703474286,123.853159745532,0.202836777101636,26.1567255852048,2477.06319491064,0.0102921975748537,0.0162269421681309,0.186609834933505,0.0317649760670144,117.029142295673,0.0114353913841252,0.0203295846828892,0.00158824880335072,0.0597893179959318,59.7107922851182,0.17082266852626,46.1496285935352,105.860420878653,0.213574970568958,43.0392676534155,1.79757037287132,1.74276720986672,370.205659907146,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0113548576854704,64.9727608606585,522.551644688984,0.00304720200489094,5.2078605079039e-05
59,0.161643835616438,4.53972920092001,4.22961652028085,0.350743458046053,665.219469333,665.219469333,0.0998740424202402,21.149746658698,0.00221499569724423,124.049021165553,0.203255337794496,26.2589494248374,2480.98042331106,0.0103084736588575,0.0162604270235597,0.186994910770936,0.0318337984657118,117.498592548322,0.0114601674476562,0.0203736310180556,0.00159168992328559,0.0599469668321835,59.9784392294913,0.171206569757233,46.3384866813968,106.316925910888,0.214241580298876,43.213535079575,1.80153254257783,1.74759972455452,371.931466369378,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0113728142604579,65.1135316656793,523.6838116881,0.00304792506961626,5.20787286408505e-05
60,0.164383561643836,4.55048544980286,4.24009885965697,0.34961785962481,668.12881225592,668.12881225592,0.100110679895663,21.2336298615598,0.00221978150500773,124.244692303111,0.203673538942884,26.3603837297619,2484.89384606222,0.0103247339303885,0.0162938831154307,0.187379655827453,0.0319025798362709,117.964610341999,0.0114849287410575,0.0204176510952134,0.00159512899181355,0.0601046589987265,60.2445570302054,0.171590301406295,46.5260184996168,106.770575529822,0.214900141932164,43.3866478939481,1.80549663061779,1.75243100792284,373.646594760389,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0113907533903492,65.2542185508694,524.815303751365,0.0030486464637039,5.20788518882572e-05
61,0.167123287671233,4.56123975689901,4.25057343919863,0.34851575623296,671.01956430267,671.01956430267,0.100347274651778,21.3169063130392,0.00222456446064853,124.440173737994,0.204091380835557,26.4610424953565,2488.80347475987,0.0103409784376273,0.0163273104668446,0.187764070368712,0.0319713202162767,118.427257294662,0.0115096752778596,0.0204616449384171,0.00159856601081384,0.0602623944451903,60.5091746882301,0.171973863567059,46.712247998201,107.221422686431,0.215550783800662,43.5586290310096,1.80946263516035,1.75726106117353,375.351212795211,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0114086751282993,65.3948215931058,525.946121497073,0.00304936619492347,5.20789748228003e-05
62,0.16986301369863,4.57199212263401,4.26104038464688,0.347436657450123,673.892039401689,673.892039401689,0.100583826697948,21.3995869074756,0.00222934456677948,124.635466046737,0.204508863761145,26.5609394671385,2492.70932093474,0.0103572072284839,0.0163607091008916,0.188148154660253,0.0320400196432809,118.88659393042,0.0115344070715811,0.0205056125716998,0.00160200098216404,0.060420173121225,60.772320704426,0.172357256333091,46.8971987038879,107.669519408314,0.216193631903945,43.7295010063859,1.81343055438107,1.76208988550312,377.045485589431,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0114265795271648,65.5353408691975,527.076265542971,0.00305008427098957,5.20790974460096e-05
