"BW","QC","Hct","VSkc","VIc","VILc","SA_SI","VLc","VL_icc","VL_ecc","VKc","VPTc","VPTTc","VPTLc","VRKLc","VAc","MAc","VPc","QSkc","QIc","QLc","QKc","QAc","QUrc","GFRc","QT","tco","R_PTL","R_L_ic","fup","pKa","PSkc","PIc","PLc","PKc","PAc","PRc","Papp_SI","Vmax_OATP1B1c","Km_OATP1B1c","Vmax_OATP1B3c","Km_OATP1B3c","SF_OATP1B1","SF_OATP1B3","VmaxBSEPc","KmBSEPc","SF_BSEP","Vmax_OAT4c","Km_OAT4c","SF_OAT","EXP_STOP","COral"
66.44,4692,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.7,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,59.68,7.162e-06,2.614e-06,28.44,1.88e-06,41.984,1980000.4,220000.2,7.542,21.7,12.8,0.005022,62.6,42000.6,20100,0.229
66.44,4692,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.7,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,59.68,7.162e-06,2.614e-06,28.44,1.88e-06,41.984,1980000.4,220000.2,7.542,21.7,12.8,0.005022,62.6,42000.6,17880,0.229
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.7,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,59.68,7.162e-06,2.614e-06,28.44,1.88e-06,41.984,1980000.4,220000.2,7.542,21.7,12.8,0.005022,62.6,42000.6,17880,0.229
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,59.68,7.162e-06,2.614e-06,28.44,1.88e-06,41.984,1980000.4,220000.2,7.542,21.7,12.8,0.005022,62.6,42000.6,17880,0.229
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,59.68,7.162e-06,2.614e-06,28.44,1.88e-06,41.984,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.229
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,59.68,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.229
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.229
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,3.9,203.8,64.06,141.6,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.092374
66.44,5778,0.4418,0.0479,0.01428,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,2.16,203.8,64.06,141.6,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.092374
66.44,5778,0.4418,0.0479,0.0126,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,2.16,203.8,64.06,141.6,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.092374
66.44,5778,0.4418,0.0479,0.0126,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.379,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,2.16,203.8,64.06,125.4,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.092374
66.44,5778,0.4418,0.0479,0.0126,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.427,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,2.16,203.8,64.06,125.4,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.005022,62.6,42000.6,17880,0.092374
66.44,5778,0.4418,0.0479,0.0126,1.83,58400,0.0222,0.5388,0.4528,0.004452,0.39,0.5492,0.427,0.2662,0.2524,9.644,0.0837,0.05096,0.158,0.0663,0.184,0.06302,0.0198,0.211,120,3.292,1,10.2,0.002,2.16,203.8,64.06,125.4,148.4,190.8,67,7.162e-06,2.614e-06,28.44,1.88e-06,140.996,1980000.4,220000.2,7.542,21.7,5.72,0.003978,62.6,42000.6,17880,0.092374
66.44,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.5844,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0715,0.192,0.06046,0.02068,0.1614,120,3.156,1,10.2,6.1e-05,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,6.658,21.7,1,0.004674,73,63000.4,19360,0.00129
66.44,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.5844,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0715,0.192,0.06046,0.02068,0.1614,120,3.156,1,10.2,6.1e-05,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
66.44,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.5844,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0715,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,6.1e-05,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
66.44,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0715,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,6.1e-05,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0715,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,6.1e-05,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0715,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,0.0012244,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,0.0012244,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,2640000.2,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0262,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,0.0012244,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1,10.2,0.0012244,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1,11.88,0.0012244,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,142,162,57.24,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,5416,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,142,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,4330,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,142,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,4330,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.192,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,161.2,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,4330,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.04888,0.1468,0.0637,0.216,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,161.2,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,4330,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.422,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.05512,0.1468,0.0637,0.216,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,161.2,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,4330,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.374,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.05512,0.1468,0.0637,0.216,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,161.2,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,21.7,1,0.004674,73,63000.4,19360,0.00129
81.86,4330,0.3826,0.0497,0.01428,0.74484,62600,0.0232,0.516,0.4356,0.00462,0.374,0.5064,0.363,0.2998,0.223,11.3,0.0837,0.05512,0.1468,0.0637,0.216,0.06046,0.02068,0.1986,120,3.156,1728.4,11.88,0.0012244,1,203.8,61.54,141.6,161.2,162,64.56,7.754e-06,1.996e-06,12.3,2.206e-06,140.996,660000.8,55000.8,9.31,1,1,0.004674,73,63000.4,19360,0.00129
